date,province,region,variable,value,model
2020-09-01,Sing Buri,central,no_tourist_foreign,0.0,
2020-09-01,Ang Thong,central,no_tourist_foreign,0.0,
2020-09-01,Nonthaburi,central,no_tourist_foreign,0.0,
2020-09-01,Pathum Thani,central,no_tourist_foreign,0.0,
2020-09-01,Samut Prakan,central,no_tourist_foreign,0.0,
2020-09-01,Samut Sakhon,central,no_tourist_foreign,81.0,
2020-09-01,Chachoengsao,east,no_tourist_foreign,8.0,
2020-09-01,Ratchaburi,central,no_tourist_foreign,0.0,
2020-09-01,Kanchanaburi,central,no_tourist_foreign,193.0,
2020-09-01,Samut Songkhram,central,no_tourist_foreign,0.0,
2020-09-01,Suphan Buri,central,no_tourist_foreign,1358.0,
2020-09-01,Phetchaburi,central,no_tourist_foreign,434.0,
2020-09-01,Prachuap Khiri Khan,central,no_tourist_foreign,249.0,
2020-09-01,Chon Buri,east,no_tourist_foreign,10711.0,
2020-09-01,Chanthaburi,east,no_tourist_foreign,0.0,
2020-09-01,Trat,east,no_tourist_foreign,167.0,
2020-09-01,Nakhon Nayok,east,no_tourist_foreign,0.0,
2020-09-01,Prachin Buri,east,no_tourist_foreign,0.0,
2020-09-01,Rayong,east,no_tourist_foreign,0.0,
2020-09-01,Sa Kaeo,east,no_tourist_foreign,0.0,
2020-09-01,Phuket,south,no_tourist_foreign,475.0,
2020-09-01,Phatthalung,south,no_tourist_foreign,0.0,
2020-09-01,Trang,south,no_tourist_foreign,0.0,
2020-09-01,Ranong,south,no_tourist_foreign,0.0,
2020-09-01,Chumphon,south,no_tourist_foreign,0.0,
2020-09-01,Pattani,south,no_tourist_foreign,0.0,
2020-09-01,Yala,south,no_tourist_foreign,0.0,
2020-09-01,Nakhon Si Thammarat,south,no_tourist_foreign,0.0,
2020-09-01,Narathiwat,south,no_tourist_foreign,0.0,
2020-09-01,Krabi,south,no_tourist_foreign,982.0,
2020-09-01,Songkhla,south,no_tourist_foreign,225.0,
2020-09-01,Phangnga,south,no_tourist_foreign,256.0,
2020-09-01,Surat Thani,south,no_tourist_foreign,5824.0,
2020-09-01,Satun,south,no_tourist_foreign,72.0,
2020-09-01,Kamphaeng Phet,north,no_tourist_foreign,117.0,
2020-09-01,Chiang Rai,north,no_tourist_foreign,904.0,
2020-09-01,Chiang Mai,north,no_tourist_foreign,4074.0,
2020-09-01,Phichit,north,no_tourist_foreign,0.0,
2020-09-01,Nakhon Sawan,north,no_tourist_foreign,253.0,
2020-09-01,Tak,north,no_tourist_foreign,110.0,
2020-09-01,Phitsanulok,north,no_tourist_foreign,256.0,
2020-09-01,Phayao,north,no_tourist_foreign,214.0,
2020-09-01,Phetchabun,north,no_tourist_foreign,450.0,
2020-09-01,Phrae,north,no_tourist_foreign,0.0,
2020-09-01,Lampang,north,no_tourist_foreign,793.0,
2020-09-01,Lamphun,north,no_tourist_foreign,452.0,
2020-09-01,Mae Hong Son,north,no_tourist_foreign,720.0,
2020-09-01,Uttaradit,north,no_tourist_foreign,0.0,
2020-09-01,Uthai Thani,north,no_tourist_foreign,0.0,
2020-09-01,Sukhothai,north,no_tourist_foreign,139.0,
2020-09-01,Nan,north,no_tourist_foreign,23.0,
2020-09-01,Kalasin,east_northeast,no_tourist_foreign,0.0,
2020-09-01,Khon Kaen,east_northeast,no_tourist_foreign,81.0,
2020-09-01,Chaiyaphum,east_northeast,no_tourist_foreign,0.0,
2020-09-01,Nakhon Phanom,east_northeast,no_tourist_foreign,65.0,
2020-09-01,Nakhon Ratchasima,east_northeast,no_tourist_foreign,1376.0,
2020-09-01,Buri Ram,east_northeast,no_tourist_foreign,43.0,
2020-09-01,Maha Sarakham,east_northeast,no_tourist_foreign,0.0,
2020-09-01,Mukdahan,east_northeast,no_tourist_foreign,0.0,
2020-09-01,Roi Et,east_northeast,no_tourist_foreign,0.0,
2020-09-01,Loei,east_northeast,no_tourist_foreign,63.0,
2020-09-01,Si Sa Ket,south,no_tourist_foreign,0.0,
2020-09-01,Surin,east_northeast,no_tourist_foreign,38.0,
2020-09-01,Nong Khai,east_northeast,no_tourist_foreign,119.0,
2020-09-01,Bueng Kan,east_northeast,no_tourist_foreign,14.0,
2020-09-01,Udon Thani,east_northeast,no_tourist_foreign,135.0,
2020-09-01,Ubon Ratchathani,east_northeast,no_tourist_foreign,74.0,
2020-09-01,Sakon Nakhon,east_northeast,no_tourist_foreign,84.0,
2020-09-01,Yasothon,east_northeast,no_tourist_foreign,0.0,
2020-09-01,Amnat Charoen,east_northeast,no_tourist_foreign,0.0,
2020-09-01,Nong Bua Lam Phu,east_northeast,no_tourist_foreign,35.0,
2020-09-01,Bangkok Metropolis,central,revenue_all,15065480000.0,
2020-09-01,Lop Buri,central,revenue_all,172610000.0,
2020-09-01,Phra Nakhon Si Ayutthaya,central,revenue_all,523630000.0,
2020-09-01,Saraburi,central,revenue_all,144920000.0,
2020-09-01,Chai Nat,central,revenue_all,45830000.0,
2020-09-01,Nakhon Pathom,central,revenue_all,219310000.0,
2020-09-01,Sing Buri,central,revenue_all,27230000.0,
2020-09-01,Ang Thong,central,revenue_all,29170000.0,
2020-09-01,Nonthaburi,central,revenue_all,128870000.0,
2020-09-01,Pathum Thani,central,revenue_all,49950000.0,
2020-09-01,Samut Prakan,central,revenue_all,109140000.0,
2020-09-01,Samut Sakhon,central,revenue_all,46770000.0,
2020-09-01,Chachoengsao,east,revenue_all,320760000.0,
2020-09-01,Ratchaburi,central,revenue_all,234970000.0,
2020-09-01,Kanchanaburi,central,revenue_all,1386650000.0,
2020-09-01,Samut Songkhram,central,revenue_all,127170000.0,
2020-09-01,Suphan Buri,central,revenue_all,157710000.0,
2020-09-01,Phetchaburi,central,revenue_all,1289060000.0,
2020-09-01,Prachuap Khiri Khan,central,revenue_all,1169100000.0,
2020-09-01,Chon Buri,east,revenue_all,2360710000.0,
2020-09-01,Chanthaburi,east,revenue_all,261740000.0,
2020-09-01,Trat,east,revenue_all,531450000.0,
2020-09-01,Nakhon Nayok,east,revenue_all,395190000.0,
2020-09-01,Prachin Buri,east,revenue_all,227680000.0,
2020-09-01,Rayong,east,revenue_all,787220000.0,
2020-09-01,Sa Kaeo,east,revenue_all,265140000.0,
2020-09-01,Phuket,south,revenue_all,1551700000.0,
2020-09-01,Phatthalung,south,revenue_all,187320000.0,
2020-09-01,Trang,south,revenue_all,243620000.0,
2020-09-01,Ranong,south,revenue_all,96030000.0,
2020-09-01,Chumphon,south,revenue_all,229240000.0,
2020-09-01,Pattani,south,revenue_all,39870000.0,
2020-09-01,Yala,south,revenue_all,55420000.0,
2020-09-01,Nakhon Si Thammarat,south,revenue_all,1057640000.0,
2020-09-01,Narathiwat,south,revenue_all,48790000.0,
2020-09-01,Krabi,south,revenue_all,556550000.0,
2020-09-01,Songkhla,south,revenue_all,1939360000.0,
2020-09-01,Phangnga,south,revenue_all,182130000.0,
2020-09-01,Surat Thani,south,revenue_all,755050000.0,
2020-09-01,Satun,south,revenue_all,182380000.0,
2020-09-01,Kamphaeng Phet,north,revenue_all,51840000.0,
2020-09-01,Chiang Rai,north,revenue_all,977720000.0,
2020-09-01,Chiang Mai,north,revenue_all,2456250000.0,
2020-09-01,Phichit,north,revenue_all,62910000.0,
2020-09-01,Nakhon Sawan,north,revenue_all,128300000.0,
2020-09-01,Tak,north,revenue_all,248870000.0,
2020-09-01,Phitsanulok,north,revenue_all,302880000.0,
2020-09-01,Phayao,north,revenue_all,70570000.0,
2020-09-01,Phetchabun,north,revenue_all,228180000.0,
2020-09-01,Phrae,north,revenue_all,65220000.0,
2020-09-01,Lampang,north,revenue_all,185830000.0,
2020-09-01,Lamphun,north,revenue_all,57660000.0,
2020-09-01,Mae Hong Son,north,revenue_all,100050000.0,
2020-09-01,Uttaradit,north,revenue_all,96870000.0,
2020-09-01,Uthai Thani,north,revenue_all,57770000.0,
2020-09-01,Sukhothai,north,revenue_all,91500000.0,
2020-09-01,Nan,north,revenue_all,80150000.0,
2020-09-01,Kalasin,east_northeast,revenue_all,51660000.0,
2020-09-01,Khon Kaen,east_northeast,revenue_all,758120000.0,
2020-09-01,Chaiyaphum,east_northeast,revenue_all,71160000.0,
2020-09-01,Nakhon Phanom,east_northeast,revenue_all,100310000.0,
2020-09-01,Nakhon Ratchasima,east_northeast,revenue_all,1202340000.0,
2020-09-01,Buri Ram,east_northeast,revenue_all,133720000.0,
2020-09-01,Maha Sarakham,east_northeast,revenue_all,47410000.0,
2020-09-01,Mukdahan,east_northeast,revenue_all,89500000.0,
2020-09-01,Roi Et,east_northeast,revenue_all,77260000.0,
2020-09-01,Loei,east_northeast,revenue_all,168270000.0,
2020-09-01,Si Sa Ket,south,revenue_all,75380000.0,
2020-09-01,Surin,east_northeast,revenue_all,100050000.0,
2020-09-01,Nong Khai,east_northeast,revenue_all,193690000.0,
2020-09-01,Bueng Kan,east_northeast,revenue_all,43300000.0,
2020-09-01,Udon Thani,east_northeast,revenue_all,606490000.0,
2020-09-01,Ubon Ratchathani,east_northeast,revenue_all,204150000.0,
2020-09-01,Sakon Nakhon,east_northeast,revenue_all,141900000.0,
2020-09-01,Yasothon,east_northeast,revenue_all,28480000.0,
2020-09-01,Amnat Charoen,east_northeast,revenue_all,10960000.0,
2020-09-01,Nong Bua Lam Phu,east_northeast,revenue_all,12330000.0,
2020-09-01,Bangkok Metropolis,central,revenue_thai,14106670000.0,
2020-09-01,Lop Buri,central,revenue_thai,172490000.0,
2020-09-01,Phra Nakhon Si Ayutthaya,central,revenue_thai,522760000.0,
2020-09-01,Saraburi,central,revenue_thai,144920000.0,
2020-09-01,Chai Nat,central,revenue_thai,45830000.0,
2020-09-01,Nakhon Pathom,central,revenue_thai,219070000.0,
2020-09-01,Sing Buri,central,revenue_thai,27230000.0,
2020-09-01,Ang Thong,central,revenue_thai,29170000.0,
2020-09-01,Nonthaburi,central,revenue_thai,128870000.0,
2020-09-01,Pathum Thani,central,revenue_thai,49950000.0,
2020-09-01,Samut Prakan,central,revenue_thai,109140000.0,
2020-09-01,Samut Sakhon,central,revenue_thai,46680000.0,
2020-09-01,Chachoengsao,east,revenue_thai,320750000.0,
2020-09-01,Ratchaburi,central,revenue_thai,234970000.0,
2020-09-01,Kanchanaburi,central,revenue_thai,1385420000.0,
2020-09-01,Samut Songkhram,central,revenue_thai,127170000.0,
2020-09-01,Suphan Buri,central,revenue_thai,154470000.0,
2020-09-01,Phetchaburi,central,revenue_thai,1283980000.0,
2020-09-01,Prachuap Khiri Khan,central,revenue_thai,1165130000.0,
2020-09-01,Chon Buri,east,revenue_thai,2248620000.0,
2020-09-01,Chanthaburi,east,revenue_thai,261740000.0,
2020-09-01,Trat,east,revenue_thai,529110000.0,
2020-09-01,Nakhon Nayok,east,revenue_thai,395190000.0,
2020-09-01,Prachin Buri,east,revenue_thai,227680000.0,
2020-09-01,Rayong,east,revenue_thai,787220000.0,
2020-09-01,Sa Kaeo,east,revenue_thai,265140000.0,
2020-09-01,Phuket,south,revenue_thai,1541200000.0,
2020-09-01,Phatthalung,south,revenue_thai,187320000.0,
2020-09-01,Trang,south,revenue_thai,243620000.0,
2020-09-01,Ranong,south,revenue_thai,96030000.0,
2020-09-01,Chumphon,south,revenue_thai,229240000.0,
2020-09-01,Pattani,south,revenue_thai,39870000.0,
2020-09-01,Yala,south,revenue_thai,55420000.0,
2020-09-01,Nakhon Si Thammarat,south,revenue_thai,1057640000.0,
2020-09-01,Narathiwat,south,revenue_thai,48790000.0,
2020-09-01,Krabi,south,revenue_thai,544150000.0,
2020-09-01,Songkhla,south,revenue_thai,1937760000.0,
2020-09-01,Phangnga,south,revenue_thai,179640000.0,
2020-09-01,Surat Thani,south,revenue_thai,699470000.0,
2020-09-01,Satun,south,revenue_thai,182190000.0,
2020-09-01,Kamphaeng Phet,north,revenue_thai,51720000.0,
2020-09-01,Chiang Rai,north,revenue_thai,971710000.0,
2020-09-01,Chiang Mai,north,revenue_thai,2427370000.0,
2020-09-01,Phichit,north,revenue_thai,62910000.0,
2020-09-01,Nakhon Sawan,north,revenue_thai,127920000.0,
2020-09-01,Tak,north,revenue_thai,248690000.0,
2020-09-01,Phitsanulok,north,revenue_thai,302290000.0,
2020-09-01,Phayao,north,revenue_thai,70310000.0,
2020-09-01,Phetchabun,north,revenue_thai,226850000.0,
2020-09-01,Phrae,north,revenue_thai,65220000.0,
2020-09-01,Lampang,north,revenue_thai,183870000.0,
2020-09-01,Lamphun,north,revenue_thai,57230000.0,
2020-09-01,Mae Hong Son,north,revenue_thai,96270000.0,
2020-09-01,Uttaradit,north,revenue_thai,96870000.0,
2020-09-01,Uthai Thani,north,revenue_thai,57770000.0,
2020-09-01,Sukhothai,north,revenue_thai,91150000.0,
2020-09-01,Nan,north,revenue_thai,80070000.0,
2020-09-01,Kalasin,east_northeast,revenue_thai,51660000.0,
2020-09-01,Khon Kaen,east_northeast,revenue_thai,757800000.0,
2020-09-01,Chaiyaphum,east_northeast,revenue_thai,71160000.0,
2020-09-01,Nakhon Phanom,east_northeast,revenue_thai,100100000.0,
2020-09-01,Nakhon Ratchasima,east_northeast,revenue_thai,1195900000.0,
2020-09-01,Buri Ram,east_northeast,revenue_thai,133610000.0,
2020-09-01,Maha Sarakham,east_northeast,revenue_thai,47410000.0,
2020-09-01,Mukdahan,east_northeast,revenue_thai,89500000.0,
2020-09-01,Roi Et,east_northeast,revenue_thai,77260000.0,
2020-09-01,Loei,east_northeast,revenue_thai,168090000.0,
2020-09-01,Si Sa Ket,south,revenue_thai,75380000.0,
2020-09-01,Surin,east_northeast,revenue_thai,99960000.0,
2020-09-01,Nong Khai,east_northeast,revenue_thai,193330000.0,
2020-09-01,Bueng Kan,east_northeast,revenue_thai,43270000.0,
2020-09-01,Udon Thani,east_northeast,revenue_thai,606040000.0,
2020-09-01,Ubon Ratchathani,east_northeast,revenue_thai,204000000.0,
2020-09-01,Sakon Nakhon,east_northeast,revenue_thai,141780000.0,
2020-09-01,Yasothon,east_northeast,revenue_thai,28480000.0,
2020-09-01,Amnat Charoen,east_northeast,revenue_thai,10960000.0,
2020-09-01,Nong Bua Lam Phu,east_northeast,revenue_thai,12270000.0,
2020-09-01,Bangkok Metropolis,central,revenue_foreign,958810000.0,
2020-09-01,Lop Buri,central,revenue_foreign,120000.0,
2020-09-01,Phra Nakhon Si Ayutthaya,central,revenue_foreign,870000.0,
2020-09-01,Saraburi,central,revenue_foreign,0.0,
2020-09-01,Chai Nat,central,revenue_foreign,0.0,
2020-09-01,Nakhon Pathom,central,revenue_foreign,240000.0,
2020-09-01,Sing Buri,central,revenue_foreign,0.0,
2020-09-01,Ang Thong,central,revenue_foreign,0.0,
2020-09-01,Nonthaburi,central,revenue_foreign,0.0,
2020-09-01,Pathum Thani,central,revenue_foreign,0.0,
2020-09-01,Samut Prakan,central,revenue_foreign,0.0,
2020-09-01,Samut Sakhon,central,revenue_foreign,90000.0,
2020-09-01,Chachoengsao,east,revenue_foreign,10000.0,
2020-09-01,Ratchaburi,central,revenue_foreign,0.0,
2020-09-01,Kanchanaburi,central,revenue_foreign,1230000.0,
2020-09-01,Samut Songkhram,central,revenue_foreign,0.0,
2020-09-01,Suphan Buri,central,revenue_foreign,3240000.0,
2020-09-01,Phetchaburi,central,revenue_foreign,5080000.0,
2020-09-01,Prachuap Khiri Khan,central,revenue_foreign,3970000.0,
2020-09-01,Chon Buri,east,revenue_foreign,112090000.0,
2020-09-01,Chanthaburi,east,revenue_foreign,0.0,
2020-09-01,Trat,east,revenue_foreign,2340000.0,
2020-09-01,Nakhon Nayok,east,revenue_foreign,0.0,
2020-09-01,Prachin Buri,east,revenue_foreign,0.0,
2020-09-01,Rayong,east,revenue_foreign,0.0,
2020-09-01,Sa Kaeo,east,revenue_foreign,0.0,
2020-09-01,Phuket,south,revenue_foreign,10500000.0,
2020-09-01,Phatthalung,south,revenue_foreign,0.0,
2020-09-01,Trang,south,revenue_foreign,0.0,
2020-09-01,Ranong,south,revenue_foreign,0.0,
2020-09-01,Chumphon,south,revenue_foreign,0.0,
2020-09-01,Pattani,south,revenue_foreign,0.0,
2020-09-01,Yala,south,revenue_foreign,0.0,
2020-09-01,Nakhon Si Thammarat,south,revenue_foreign,0.0,
2020-09-01,Narathiwat,south,revenue_foreign,0.0,
2020-09-01,Krabi,south,revenue_foreign,12400000.0,
2020-09-01,Songkhla,south,revenue_foreign,1600000.0,
2020-09-01,Phangnga,south,revenue_foreign,2490000.0,
2020-09-01,Surat Thani,south,revenue_foreign,55580000.0,
2020-09-01,Satun,south,revenue_foreign,190000.0,
2020-09-01,Kamphaeng Phet,north,revenue_foreign,120000.0,
2020-09-01,Chiang Rai,north,revenue_foreign,6010000.0,
2020-09-01,Chiang Mai,north,revenue_foreign,28880000.0,
2020-09-01,Phichit,north,revenue_foreign,0.0,
2020-09-01,Nakhon Sawan,north,revenue_foreign,380000.0,
2020-09-01,Tak,north,revenue_foreign,180000.0,
2020-09-01,Phitsanulok,north,revenue_foreign,590000.0,
2020-09-01,Phayao,north,revenue_foreign,260000.0,
2020-09-01,Phetchabun,north,revenue_foreign,1330000.0,
2020-09-01,Phrae,north,revenue_foreign,0.0,
2020-09-01,Lampang,north,revenue_foreign,1960000.0,
2020-09-01,Lamphun,north,revenue_foreign,430000.0,
2020-09-01,Mae Hong Son,north,revenue_foreign,3780000.0,
2020-09-01,Uttaradit,north,revenue_foreign,0.0,
2020-09-01,Uthai Thani,north,revenue_foreign,0.0,
2020-09-01,Sukhothai,north,revenue_foreign,350000.0,
2020-09-01,Nan,north,revenue_foreign,80000.0,
2020-09-01,Kalasin,east_northeast,revenue_foreign,0.0,
2020-09-01,Khon Kaen,east_northeast,revenue_foreign,320000.0,
2020-09-01,Chaiyaphum,east_northeast,revenue_foreign,0.0,
2020-09-01,Nakhon Phanom,east_northeast,revenue_foreign,210000.0,
2020-09-01,Nakhon Ratchasima,east_northeast,revenue_foreign,6440000.0,
2020-09-01,Buri Ram,east_northeast,revenue_foreign,110000.0,
2020-09-01,Maha Sarakham,east_northeast,revenue_foreign,0.0,
2020-09-01,Mukdahan,east_northeast,revenue_foreign,0.0,
2020-09-01,Roi Et,east_northeast,revenue_foreign,0.0,
2020-09-01,Loei,east_northeast,revenue_foreign,180000.0,
2020-09-01,Si Sa Ket,south,revenue_foreign,0.0,
2020-09-01,Surin,east_northeast,revenue_foreign,90000.0,
2020-09-01,Nong Khai,east_northeast,revenue_foreign,360000.0,
2020-09-01,Bueng Kan,east_northeast,revenue_foreign,30000.0,
2020-09-01,Udon Thani,east_northeast,revenue_foreign,450000.0,
2020-09-01,Ubon Ratchathani,east_northeast,revenue_foreign,150000.0,
2020-09-01,Sakon Nakhon,east_northeast,revenue_foreign,120000.0,
2020-09-01,Yasothon,east_northeast,revenue_foreign,0.0,
2020-09-01,Amnat Charoen,east_northeast,revenue_foreign,0.0,
2020-09-01,Nong Bua Lam Phu,east_northeast,revenue_foreign,60000.0,
2020-10-01,Bangkok Metropolis,central,occupancy_rate,0.2229,
2020-10-01,Lop Buri,central,occupancy_rate,0.3448,
2020-10-01,Phra Nakhon Si Ayutthaya,central,occupancy_rate,0.4092,
2020-10-01,Saraburi,central,occupancy_rate,0.3857,
2020-10-01,Chai Nat,central,occupancy_rate,0.3306,
2020-10-01,Nakhon Pathom,central,occupancy_rate,0.3782,
2020-10-01,Sing Buri,central,occupancy_rate,0.2935999999999999,
2020-10-01,Ang Thong,central,occupancy_rate,0.181,
2020-10-01,Nonthaburi,central,occupancy_rate,0.2744999999999999,
2020-10-01,Pathum Thani,central,occupancy_rate,0.2043,
2020-10-01,Samut Prakan,central,occupancy_rate,0.1802,
2020-10-01,Samut Sakhon,central,occupancy_rate,0.2244,
2020-10-01,Chachoengsao,east,occupancy_rate,0.2894,
2020-10-01,Ratchaburi,central,occupancy_rate,0.4056,
2020-10-01,Kanchanaburi,central,occupancy_rate,0.5675,
2020-10-01,Samut Songkhram,central,occupancy_rate,0.4829,
2020-10-01,Suphan Buri,central,occupancy_rate,0.5038,
2020-10-01,Phetchaburi,central,occupancy_rate,0.5277000000000001,
2020-10-01,Prachuap Khiri Khan,central,occupancy_rate,0.4667,
2020-10-01,Chon Buri,east,occupancy_rate,0.2655,
2020-10-01,Chanthaburi,east,occupancy_rate,0.4221999999999999,
2020-10-01,Trat,east,occupancy_rate,0.3097,
2020-10-01,Nakhon Nayok,east,occupancy_rate,0.4503,
2020-10-01,Prachin Buri,east,occupancy_rate,0.369,
2020-10-01,Rayong,east,occupancy_rate,0.3274,
2020-10-01,Sa Kaeo,east,occupancy_rate,0.2455999999999999,
2020-10-01,Phuket,south,occupancy_rate,0.1103,
2020-10-01,Phatthalung,south,occupancy_rate,0.4259,
2020-10-01,Trang,south,occupancy_rate,0.3082,
2020-10-01,Ranong,south,occupancy_rate,0.1759,
2020-10-01,Chumphon,south,occupancy_rate,0.2445,
2020-10-01,Pattani,south,occupancy_rate,0.2069,
2020-10-01,Yala,south,occupancy_rate,0.5322,
2020-10-01,Nakhon Si Thammarat,south,occupancy_rate,0.5702,
2020-10-01,Narathiwat,south,occupancy_rate,0.1247,
2020-10-01,Krabi,south,occupancy_rate,0.0953,
2020-10-01,Songkhla,south,occupancy_rate,0.2532,
2020-10-01,Phangnga,south,occupancy_rate,0.1452999999999999,
2020-10-01,Surat Thani,south,occupancy_rate,0.1485999999999999,
2020-10-01,Satun,south,occupancy_rate,0.3238,
2020-10-01,Kamphaeng Phet,north,occupancy_rate,0.3818999999999999,
2020-10-01,Chiang Rai,north,occupancy_rate,0.4561,
2020-10-01,Chiang Mai,north,occupancy_rate,0.5396,
2020-10-01,Phichit,north,occupancy_rate,0.4184,
2020-10-01,Nakhon Sawan,north,occupancy_rate,0.4359,
2020-10-01,Tak,north,occupancy_rate,0.4927,
2020-10-01,Phitsanulok,north,occupancy_rate,0.5075999999999999,
2020-10-01,Phayao,north,occupancy_rate,0.4193,
2020-10-01,Phetchabun,north,occupancy_rate,0.4706,
2020-10-01,Phrae,north,occupancy_rate,0.4671,
2020-10-01,Lampang,north,occupancy_rate,0.5249,
2020-10-01,Lamphun,north,occupancy_rate,0.4709,
2020-10-01,Mae Hong Son,north,occupancy_rate,0.3373,
2020-10-01,Uttaradit,north,occupancy_rate,0.3956,
2020-10-01,Uthai Thani,north,occupancy_rate,0.4182,
2020-10-01,Sukhothai,north,occupancy_rate,0.5674,
2020-10-01,Nan,north,occupancy_rate,0.5626,
2020-10-01,Kalasin,east_northeast,occupancy_rate,0.3181,
2020-10-01,Khon Kaen,east_northeast,occupancy_rate,0.477,
2020-10-01,Chaiyaphum,east_northeast,occupancy_rate,0.3478,
2020-10-01,Nakhon Phanom,east_northeast,occupancy_rate,0.4792,
2020-10-01,Nakhon Ratchasima,east_northeast,occupancy_rate,0.5033,
2020-10-01,Buri Ram,east_northeast,occupancy_rate,0.377,
2020-10-01,Maha Sarakham,east_northeast,occupancy_rate,0.3898,
2020-10-01,Mukdahan,east_northeast,occupancy_rate,0.2767,
2020-10-01,Roi Et,east_northeast,occupancy_rate,0.3926,
2020-10-01,Loei,east_northeast,occupancy_rate,0.5746,
2020-10-01,Si Sa Ket,south,occupancy_rate,0.3878999999999999,
2020-10-01,Surin,east_northeast,occupancy_rate,0.3607,
2020-10-01,Nong Khai,east_northeast,occupancy_rate,0.4404999999999999,
2020-10-01,Bueng Kan,east_northeast,occupancy_rate,0.4474,
2020-10-01,Udon Thani,east_northeast,occupancy_rate,0.5305,
2020-10-01,Ubon Ratchathani,east_northeast,occupancy_rate,0.4,
2020-10-01,Sakon Nakhon,east_northeast,occupancy_rate,0.5193,
2020-10-01,Yasothon,east_northeast,occupancy_rate,0.3129,
2020-10-01,Amnat Charoen,east_northeast,occupancy_rate,0.3056,
2020-10-01,Nong Bua Lam Phu,east_northeast,occupancy_rate,0.295,
2020-10-01,Bangkok Metropolis,central,no_tourist_occupied,868200.0,
2020-10-01,Lop Buri,central,no_tourist_occupied,34146.0,
2020-10-01,Phra Nakhon Si Ayutthaya,central,no_tourist_occupied,60647.0,
2020-10-01,Saraburi,central,no_tourist_occupied,62916.0,
2020-10-01,Chai Nat,central,no_tourist_occupied,11344.0,
2020-10-01,Nakhon Pathom,central,no_tourist_occupied,62866.0,
2020-10-01,Sing Buri,central,no_tourist_occupied,6761.0,
2020-10-01,Ang Thong,central,no_tourist_occupied,3874.0,
2020-10-01,Nonthaburi,central,no_tourist_occupied,34665.0,
2020-10-01,Pathum Thani,central,no_tourist_occupied,20856.0,
2020-10-01,Samut Prakan,central,no_tourist_occupied,26620.0,
2020-10-01,Samut Sakhon,central,no_tourist_occupied,20706.0,
2020-10-01,Chachoengsao,east,no_tourist_occupied,21697.0,
2020-10-01,Ratchaburi,central,no_tourist_occupied,57487.0,
2020-10-01,Kanchanaburi,central,no_tourist_occupied,220388.0,
2020-10-01,Samut Songkhram,central,no_tourist_occupied,64922.0,
2020-10-01,Suphan Buri,central,no_tourist_occupied,58518.0,
2020-10-01,Phetchaburi,central,no_tourist_occupied,285324.0,
2020-10-01,Prachuap Khiri Khan,central,no_tourist_occupied,338238.0,
2020-10-01,Chon Buri,east,no_tourist_occupied,418197.0,
2020-10-01,Chanthaburi,east,no_tourist_occupied,104747.0,
2020-10-01,Trat,east,no_tourist_occupied,74756.0,
2020-10-01,Nakhon Nayok,east,no_tourist_occupied,95363.0,
2020-10-01,Prachin Buri,east,no_tourist_occupied,56283.0,
2020-10-01,Rayong,east,no_tourist_occupied,158258.0,
2020-10-01,Sa Kaeo,east,no_tourist_occupied,28817.0,
2020-10-01,Phuket,south,no_tourist_occupied,156175.0,
2020-10-01,Phatthalung,south,no_tourist_occupied,51359.0,
2020-10-01,Trang,south,no_tourist_occupied,44720.0,
2020-10-01,Ranong,south,no_tourist_occupied,19794.0,
2020-10-01,Chumphon,south,no_tourist_occupied,45888.0,
2020-10-01,Pattani,south,no_tourist_occupied,8356.0,
2020-10-01,Yala,south,no_tourist_occupied,61588.0,
2020-10-01,Nakhon Si Thammarat,south,no_tourist_occupied,197936.0,
2020-10-01,Narathiwat,south,no_tourist_occupied,11558.0,
2020-10-01,Krabi,south,no_tourist_occupied,53893.0,
2020-10-01,Songkhla,south,no_tourist_occupied,161620.0,
2020-10-01,Phangnga,south,no_tourist_occupied,28154.0,
2020-10-01,Surat Thani,south,no_tourist_occupied,104318.0,
2020-10-01,Satun,south,no_tourist_occupied,45849.0,
2020-10-01,Kamphaeng Phet,north,no_tourist_occupied,30295.0,
2020-10-01,Chiang Rai,north,no_tourist_occupied,169909.0,
2020-10-01,Chiang Mai,north,no_tourist_occupied,469898.0,
2020-10-01,Phichit,north,no_tourist_occupied,24127.0,
2020-10-01,Nakhon Sawan,north,no_tourist_occupied,55167.0,
2020-10-01,Tak,north,no_tourist_occupied,100253.0,
2020-10-01,Phitsanulok,north,no_tourist_occupied,106841.0,
2020-10-01,Phayao,north,no_tourist_occupied,21257.0,
2020-10-01,Phetchabun,north,no_tourist_occupied,139542.0,
2020-10-01,Phrae,north,no_tourist_occupied,20972.0,
2020-10-01,Lampang,north,no_tourist_occupied,41343.0,
2020-10-01,Lamphun,north,no_tourist_occupied,16728.0,
2020-10-01,Mae Hong Son,north,no_tourist_occupied,67684.0,
2020-10-01,Uttaradit,north,no_tourist_occupied,44047.0,
2020-10-01,Uthai Thani,north,no_tourist_occupied,19683.0,
2020-10-01,Sukhothai,north,no_tourist_occupied,66869.0,
2020-10-01,Nan,north,no_tourist_occupied,64910.0,
2020-10-01,Kalasin,east_northeast,no_tourist_occupied,13205.0,
2020-10-01,Khon Kaen,east_northeast,no_tourist_occupied,147641.0,
2020-10-01,Chaiyaphum,east_northeast,no_tourist_occupied,42963.0,
